match_id,home_team,away_team,date,season,temporal_weight,home_form_win_rate,home_form_draw_rate,home_form_goals_scored,home_form_goals_conceded,away_form_win_rate,away_form_draw_rate,away_form_goals_scored,away_form_goals_conceded,home_overall_win_rate,away_overall_win_rate,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_avg_goals,ref_avg_yellow,ref_avg_red,odds_home,odds_draw,odds_away,odds_over25,target_result,target_home_goals,target_away_goals,target_total_goals,target_home_cards,target_away_cards,target_total_cards
2037,Aston Villa,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.8,4.01,4.24,1.57,H,3,1,4,2,2,4
2038,Fulham,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.33,3.65,2.92,1.62,H,3,1,4,2,2,4
2039,Bournemouth,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.65,3.92,2.42,1.41,H,1,0,1,2,2,4
2040,Aston Villa,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.37,5.41,7.78,1.44,H,1,0,1,1,3,4
2041,Brentford,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.86,3.74,2.36,1.57,H,4,2,6,3,0,3
2042,Crystal Palace,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.39,4.33,1.6,1.64,D,2,2,4,1,1,2
2043,Man United,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.67,4.05,5.12,1.79,A,2,3,5,0,2,2
2044,Fulham,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.4,4.24,1.61,1.78,D,1,1,2,4,2,6
2045,Ipswich,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.57,3.73,2.02,1.72,A,1,2,3,2,1,3
2046,Leicester,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.48,4.02,1.75,1.59,D,2,2,4,1,2,3
2047,Tottenham,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.21,4.04,2.07,1.35,A,3,4,7,2,2,4
2048,West Ham,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.91,3.85,3.81,1.6,H,2,1,3,5,4,9
2049,Arsenal,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.23,6.33,13.36,1.66,D,0,0,0,0,3,3
2050,Liverpool,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.32,5.75,8.89,1.47,D,2,2,4,4,4,8
2051,Newcastle,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.31,5.83,9.08,1.45,H,4,0,4,3,3,6
2052,Wolves,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.9,3.83,3.85,1.72,A,1,2,3,1,2,3
2053,Nott'm Forest,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.64,3.39,2.68,1.87,H,2,1,3,0,1,1
2054,Brighton,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.89,3.82,3.9,1.72,A,1,3,4,1,4,5
2055,Man City,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.58,4.59,5.04,1.43,A,1,2,3,1,1,2
2056,Chelsea,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.33,5.89,8.08,1.32,H,2,1,3,1,2,3
2057,Southampton,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.29,4.47,1.69,1.3,A,0,5,5,1,3,4
2058,Bournemouth,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.71,4.19,4.43,1.51,D,1,1,2,0,2,2
2059,Aston Villa,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.29,3.71,2.12,1.59,H,2,1,3,3,3,6
2060,Brentford,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.35,3.52,2.99,1.72,A,0,2,2,3,4,7
2061,Ipswich,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.61,3.95,1.74,1.63,A,0,4,4,2,0,2
2062,West Ham,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.8,3.75,2.38,1.51,D,1,1,2,2,2,4
2063,Crystal Palace,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.08,4.11,1.57,1.83,A,1,5,6,2,2,4
2064,Everton,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.18,4.13,1.63,1.66,D,0,0,0,4,1,5
2065,Fulham,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.42,4.96,7.21,1.54,D,0,0,0,1,3,4
2066,Leicester,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.55,3.56,2.69,1.66,A,0,3,3,2,0,2
2067,Man United,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.85,3.88,4.07,1.6,A,0,3,3,1,3,4
2068,Tottenham,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.29,4.33,1.72,1.29,A,3,6,9,1,2,3
2069,Man City,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.34,5.46,8.59,1.55,D,1,1,2,1,4,5
2070,Bournemouth,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.9,3.77,3.87,1.72,D,0,0,0,2,2,4
2071,Chelsea,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.47,4.88,6.15,1.45,A,1,2,3,1,3,4
2072,Newcastle,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.93,3.91,3.66,1.61,H,3,0,3,2,2,4
2073,Nott'm Forest,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.35,3.74,2.82,1.48,H,1,0,1,3,3,6
2074,Southampton,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.24,3.56,2.18,1.66,A,0,1,1,1,2,3
2075,Wolves,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.8,3.7,1.94,1.67,H,2,0,2,2,3,5
2076,Liverpool,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.08,12.4,25.35,1.19,H,3,1,4,3,2,5
2077,Brighton,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.64,4.44,4.89,1.44,D,0,0,0,0,2,2
2078,Arsenal,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.16,8.37,17.31,1.39,H,1,0,1,1,1,2
2079,Leicester,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.92,5.62,1.34,1.36,A,0,2,2,2,1,3
2080,Crystal Palace,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.61,4.11,5.42,1.75,H,2,1,3,2,3,5
2081,Everton,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.64,3.16,2.83,2.23,A,0,2,2,4,1,5
2082,Fulham,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.35,3.58,2.91,1.67,D,2,2,4,1,3,4
2083,Tottenham,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.61,4.77,4.56,1.31,D,2,2,4,1,2,3
2084,West Ham,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.04,5.21,1.4,1.39,A,0,5,5,0,0,0
2085,Aston Villa,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.94,3.86,3.61,1.59,D,2,2,4,2,3,5
2086,Ipswich,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.87,5.02,1.41,1.43,H,2,0,2,4,4,8
2087,Man United,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.7,3.61,2.49,1.63,A,0,2,2,1,1,2
2088,Brentford,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.67,4.8,1.44,1.54,A,1,3,4,1,2,3
2089,Tottenham,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.88,3.94,2.24,1.32,A,1,2,3,1,4,5
2090,Aston Villa,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.32,5.51,9.16,1.5,H,2,1,3,0,1,1
2091,Bournemouth,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.75,3.82,4.71,1.86,H,1,0,1,2,2,4
2092,Crystal Palace,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.65,3.88,1.95,1.58,D,1,1,2,0,2,2
2093,Man City,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.31,6.09,8.3,1.34,H,4,1,5,2,1,3
2094,Southampton,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.78,3.54,2.48,1.66,A,0,5,5,2,0,2
2095,Brighton,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.36,3.83,1.8,1.73,D,1,1,2,2,3,5
2096,Fulham,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.56,4.34,5.68,1.7,D,2,2,4,1,5,6
2097,Liverpool,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.29,6.05,9.49,1.41,D,2,2,4,2,4,6
2098,Wolves,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.22,3.22,2.33,2.04,A,0,3,3,1,2,3
2099,Brentford,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.76,4.47,1.64,1.38,D,2,2,4,0,0,0
2100,Chelsea,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.5,4.81,5.92,1.42,D,2,2,4,2,3,5
2101,West Ham,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.97,3.43,2.41,1.83,H,3,2,5,3,3,6
2102,Nott'm Forest,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.14,4.16,1.64,1.63,D,1,1,2,2,1,3
2103,Everton,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.2,3.24,2.35,2.06,A,0,1,1,2,1,3
2104,Leicester,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.88,3.73,1.92,1.74,A,0,2,2,0,0,0
2105,Newcastle,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.35,5.54,8.08,1.42,H,3,0,3,0,2,2
2106,Arsenal,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.4,5.29,6.86,1.43,H,2,1,3,3,1,4
2107,Ipswich,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.8,3.73,1.94,1.71,A,0,2,2,2,2,4
2108,Man United,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.3,5.79,9.4,1.52,H,3,1,4,1,3,4
2109,Newcastle,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.64,4.3,4.93,1.54,A,1,4,5,1,6,7
2110,Brentford,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.43,5.15,1.43,1.35,A,0,2,2,2,3,5
2111,Leicester,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.17,3.81,1.84,1.71,A,0,2,2,3,1,4
2112,West Ham,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.62,3.41,2.69,1.79,A,0,2,2,2,0,2
2113,Arsenal,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.51,4.35,6.45,1.82,D,2,2,4,2,3,5
2114,Everton,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.91,3.51,2.41,1.69,H,3,2,5,2,1,3
2115,Man United,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.09,3.71,3.36,1.66,A,1,3,4,3,3,6
2116,Nott'm Forest,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.39,4.86,8.03,1.75,H,3,2,5,0,4,4
2117,Ipswich,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.72,5.36,1.36,1.44,A,0,6,6,0,1,1
2118,Chelsea,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.37,5.51,7.3,1.37,H,3,1,4,4,2,6
2119,Bournemouth,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.09,3.64,3.42,1.82,H,5,0,5,2,3,5
2120,Brighton,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.67,3.86,5.39,1.9,A,0,1,1,3,4,7
2121,Liverpool,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.1,11.04,20.87,1.25,H,4,1,5,0,2,2
2122,Southampton,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.82,5.09,1.42,1.44,A,1,3,4,1,0,1
2123,Wolves,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.85,4.65,1.46,1.72,A,0,1,1,1,2,3
2124,Man City,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.03,4.03,3.29,1.41,H,3,1,4,3,2,5
2125,Crystal Palace,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.06,3.68,3.47,1.74,A,1,2,3,2,2,4
2126,Tottenham,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.46,5.21,5.89,1.33,A,1,2,3,1,5,6
2127,Aston Villa,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.55,4.39,5.81,1.67,D,1,1,2,2,3,5
2128,Fulham,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.31,3.44,3.1,1.85,A,0,1,1,0,1,1
2129,Nott'm Forest,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.44,3.46,2.89,1.92,H,7,0,7,1,3,4
2130,Bournemouth,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.56,4.32,1.68,1.46,A,0,2,2,2,3,5
2131,Everton,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.79,3.67,4.67,2.01,H,4,0,4,0,0,0
2132,Ipswich,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.98,3.67,3.74,1.76,A,1,2,3,0,3,3
2133,Newcastle,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.71,4.07,4.66,1.64,A,1,2,3,4,4,8
2134,Wolves,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.36,3.58,2.14,1.7,H,2,0,2,2,3,5
2135,Brentford,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.11,3.97,3.1,1.33,A,0,2,2,0,1,1
2136,Man United,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.04,3.48,3.71,1.83,A,0,2,2,3,1,4
2137,Arsenal,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.97,3.58,3.83,1.75,H,5,1,6,2,0,2
2138,Chelsea,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.36,5.54,7.58,1.38,H,2,1,3,3,1,4
2139,Everton,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.36,4.71,1.44,1.71,D,2,2,4,3,3,6
2140,Brighton,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.85,3.6,2.43,1.58,H,3,0,3,1,2,3
2141,Leicester,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,9.45,5.29,1.34,1.71,A,0,2,2,2,1,3
2142,Aston Villa,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.41,4.96,7.45,1.58,D,1,1,2,0,4,4
2143,Fulham,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.22,3.35,3.39,2.1,H,2,1,3,0,0,0
2144,Man City,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.97,4.07,3.44,1.45,H,4,0,4,0,1,1
2145,Southampton,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.83,4.64,1.52,1.49,A,1,3,4,1,3,4
2146,West Ham,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.41,3.64,2.82,1.6,A,0,1,1,1,1,2
2147,Crystal Palace,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.81,3.45,4.94,2.23,A,1,2,3,0,1,1
2148,Liverpool,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.19,7.85,12.84,1.37,H,2,1,3,2,2,4
2149,Tottenham,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.45,3.73,2.69,1.48,H,1,0,1,1,2,3
2150,Aston Villa,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.93,4.0,1.85,1.56,D,2,2,4,1,0,1
2151,Leicester,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.7,3.86,1.96,1.58,A,0,4,4,4,0,4
2152,Everton,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.55,3.2,2.96,2.19,D,2,2,4,4,1,5
2153,Arsenal,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.25,6.2,11.63,1.68,A,0,1,1,2,3,5
2154,Bournemouth,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.56,4.45,5.5,1.59,A,0,1,1,4,3,7
2155,Fulham,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.05,3.48,3.74,1.98,A,0,2,2,1,3,4
2156,Ipswich,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.87,3.89,1.89,1.52,A,1,4,5,2,1,3
2157,Southampton,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.52,4.38,1.57,1.58,A,0,4,4,2,0,2
2158,Aston Villa,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.62,3.7,2.56,1.56,H,2,1,3,1,3,4
2159,Newcastle,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.81,3.96,4.11,1.66,H,4,3,7,1,4,5
2160,Man City,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.9,3.86,2.26,1.41,A,0,2,2,0,0,0
2161,Brighton,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.06,3.81,3.43,1.62,H,2,1,3,2,1,3
2162,Crystal Palace,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.55,3.38,2.83,1.9,H,4,1,5,3,1,4
2163,Wolves,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.71,3.34,2.69,2.01,A,1,2,3,1,3,4
2164,Chelsea,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.17,8.55,14.69,1.28,H,4,0,4,1,2,3
2165,Brentford,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.02,3.68,3.59,1.85,D,1,1,2,2,1,3
2166,Man United,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.52,4.55,5.83,1.64,H,3,2,5,5,4,9
2167,Nott'm Forest,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.94,3.48,1.98,2.17,D,0,0,0,1,1,2
2168,Tottenham,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.22,4.09,2.04,1.34,A,0,1,1,3,0,3
2169,Liverpool,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.52,4.77,5.64,1.44,H,2,0,2,0,1,1
2170,West Ham,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.63,4.15,5.17,1.71,H,2,0,2,0,0,0
